"Contract.term.offer.type","Contract.term.offer.type","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Contract Offer Type or Form","Type of Contract Provision such as specific requirements, purposes for actions, obligations, prohibitions, e.g. life time maximum benefit.","","","","","","","","","",,"example","Detailed codes for the types of contract provisions.","http://hl7.org/fhir/ValueSet/contract-term-type","",,,,"Contract.term.offer.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","See Contract.term mapping."
"Contract.term.offer.decision","Contract.term.offer.decision","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Accepting party choice","Type of choice made by accepting party with respect to an offer made by an offeror/ grantee.","","In some policy or contract contexts, the ""offer"" is made by an offeror wishing to be the ""grantee"" of the offer topic by the grantor.  From this perspective, the grantor is the ""offeree"".","","","","","","","",,"extensible","The type of decision made by a grantor with respect to an offer made by a grantee.","http://terminology.hl7.org/ValueSet/v3-ActConsentDirective","",,,,"Contract.term.offer.decision",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","ActCode: _ActConsentDirective [abstract term] Description: Specifies the type of agreement between one or more grantor and grantee in which rights and obligations related to one or more shared items of interest are allocated. Usage Note: Such agreements may be considered ""consent directives"" or ""contracts"" depending on the context, and are considered closely related or synonymous from a legal perspective."
"Contract.term.offer.decisionMode","Contract.term.offer.decisionMode","","","",0,0,"","","","CodeableConcept {[]} {[]}
","How decision is conveyed","How the decision about a Contract was conveyed.","","","","","","","","","",,"example","Codes for conveying a decision.","http://hl7.org/fhir/ValueSet/contract-decision-mode","",,,,"Contract.term.offer.decisionMode",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.offer.answer","Contract.term.offer.answer","","","",0,0,"","","","BackboneElement {[]} {[]}
","Response to offer text","Response to offer text.","","","","","","","","","",,,,,"",,,,"Contract.term.offer.answer",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.offer.answer.id","Contract.term.offer.answer.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.offer.answer.extension","Contract.term.offer.answer.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.offer.answer.modifierExtension","Contract.term.offer.answer.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Contract.term.offer.answer.value[x]","Contract.term.offer.answer.value[x]","","","",1,1,"","","","boolean {[]} {[]}
decimal {[]} {[]}integer {[]} {[]}date {[]} {[]}dateTime {[]} {[]}time {[]} {[]}string {[]} {[]}uri {[]} {[]}Attachment {[]} {[]}Coding {[]} {[]}Quantity {[]} {[]}Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}","The actual answer response","Response to an offer clause or question text,  which enables selection of values to be agreed to, e.g., the period of participation, the date of occupancy of a rental, warranty duration, or whether biospecimen may be used for further research.","","","","","","","","","",,,,,"",,,,"Contract.term.offer.answer.value[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.offer.text","Contract.term.offer.text","","","",0,0,"","","","string {[]} {[]}
","Human readable offer text","Human readable form of this Contract Offer.","","","","","","","","","",,,,,"",,,,"Contract.term.offer.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Document.text"
"Contract.term.offer.linkId","Contract.term.offer.linkId","","","",0,0,"","","","string {[]} {[]}
","Pointer to text","The id of the clause or question text of the offer in the referenced questionnaire/response.","","","","","","","","","",,,,,"",,,,"Contract.term.offer.linkId",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=DEFN].target[classCode=OBS, moodCode=DEFN].id"
"Contract.term.offer.securityLabelNumber","Contract.term.offer.securityLabelNumber","","","",0,0,"","","","unsignedInt {[]} {[]}
","Offer restriction numbers","Security labels that protects the offer.","","","","","","","","","",,,,,"",,,,"Contract.term.offer.securityLabelNumber",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset","Contract.term.asset","","","",1,*,"","","","BackboneElement {[]} {[]}
","Policy","Policy that the Beneficiary Insuree and dependent is enroling to.","","","","","","","","","",,,,,"",,,,"Contract.term.asset",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FinancialContract.paymentTermsCode"
"Contract.term.asset.id","Contract.term.asset.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.extension","Contract.term.asset.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Contract.term.asset.extension:premium","Contract.term.asset.extension","premium","","",0,*,"Y","","","Extension {[CanonicalType[https://github.com/openimis/openimis_fhir_r5_ig/StructureDefinition/contract-premium]]} {[]}
","Contract Premiums","Specifies the premiums for the contract.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Contract.term.asset.modifierExtension","Contract.term.asset.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Contract.term.asset.scope","Contract.term.asset.scope","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Range of asset","Differentiates the kind of the asset .","","","","","","","","","",,"example","Codes for scoping an asset.","http://hl7.org/fhir/ValueSet/contract-assetscope","",,,,"Contract.term.asset.scope",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.type","Contract.term.asset.type","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Asset category","Target entity type about which the term may be concerned.","","","","","","","","","",,"example","Condes for the type of an asset.","http://hl7.org/fhir/ValueSet/contract-assettype","",,,,"Contract.term.asset.type",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.typeReference","Contract.term.asset.typeReference","","","",1,*,"","","","Reference {[]} {[CanonicalType[https://github.com/openimis/openimis_fhir_r5_ig/StructureDefinition/openimis-patient]]}
","Insurees covered by a Policy","Reference to the Insurees that will be covered by the Policy. Mapped through `tblInsureePolicy` table.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.typeReference",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.subtype","Contract.term.asset.subtype","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Asset sub-category","May be a subtype or part of an offered asset.","","","","","","","","","",,"example","Condes for the sub-type of an asset.","http://hl7.org/fhir/ValueSet/contract-assetsubtype","",,,,"Contract.term.asset.subtype",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.relationship","Contract.term.asset.relationship","","","",0,0,"","","","Coding {[]} {[]}
","Kinship of the asset","Specifies the applicability of the term to an asset resource instance, and instances it refers to or instances that refer to it, and/or are owned by the offeree.","","","","","","","","","",,"extensible","The class (type) of information a consent rule covers.","http://hl7.org/fhir/ValueSet/consent-content-class","",,,,"Contract.term.asset.relationship",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FinancialContract.code"
"Contract.term.asset.context","Contract.term.asset.context","","","",0,0,"","","","BackboneElement {[]} {[]}
","Circumstance of the asset","Circumstance of the asset.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.context",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.context.id","Contract.term.asset.context.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.context.extension","Contract.term.asset.context.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.asset.context.modifierExtension","Contract.term.asset.context.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Contract.term.asset.context.reference","Contract.term.asset.context.reference","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","Creator,custodian or owner","Asset context reference may include the creator, custodian, or owning Person or Organization (e.g., bank, repository),  location held, e.g., building,  jurisdiction.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.context.reference",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.context.code","Contract.term.asset.context.code","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Codeable asset context","Coded representation of the context generally or of the Referenced entity, such as the asset holder type or location.","","","","","","","","","",,"example","Codes for the context of the asset.","http://hl7.org/fhir/ValueSet/contract-assetcontext","",,,,"Contract.term.asset.context.code",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.context.text","Contract.term.asset.context.text","","","",0,1,"","","","string {[]} {[]}
","Context description","Context description.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.context.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.condition","Contract.term.asset.condition","","","",0,0,"","","","string {[]} {[]}
","Quality desctiption of asset","Description of the quality and completeness of the asset that may be a factor in its valuation.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.condition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.periodType","Contract.term.asset.periodType","","","",0,0,"","","","CodeableConcept {[]} {[]}
","Asset availability types","Type of Asset availability for use or ownership.","","","","","","","","","",,"example","Codes for asset availability.","http://hl7.org/fhir/ValueSet/asset-availability","",,,,"Contract.term.asset.periodType",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FinancialContract.code"
"Contract.term.asset.period","Contract.term.asset.period","","","",1,1,"","","","Period {[]} {[]}
","Time period of the asset","Asset relevant contractual time period.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.period",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FinancialContract.activityTime"
"Contract.term.asset.period.id","Contract.term.asset.period.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.period.extension","Contract.term.asset.period.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.asset.period.start","Contract.term.asset.period.start","","","",1,1,"","","Y","dateTime {[]} {[]}
","Start date","Date when the enrolment/renewal starts. Mapped to `Policy.StartDate`.","If the low element is missing, the meaning is that the low boundary is not known.","","","","","","","","",,,,,"",,,,"Period.start",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./low"
"Contract.term.asset.period.end","Contract.term.asset.period.end","","","",1,1,"","","Y","dateTime {[]} {[]}
","End date","Date when the enrolment/renewal will actual end. Mapped to `Policy.ExpiryDate`.","The end value includes any matching date/time. i.e. 2012-02-03T10:00:00 is in a period that has an end value of 2012-02-03.","","","If the end of the period is missing, it means that the period is ongoing","","","","","",,,,,"",,,,"Period.end",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./high"
"Contract.term.asset.usePeriod","Contract.term.asset.usePeriod","","","",1,1,"","","","Period {[]} {[]}
","Time period","Time period of asset use.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.usePeriod",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FinancialContract.effectiveTime"
"Contract.term.asset.usePeriod.id","Contract.term.asset.usePeriod.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.usePeriod.extension","Contract.term.asset.usePeriod.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.asset.usePeriod.start","Contract.term.asset.usePeriod.start","","","",1,1,"","","Y","dateTime {[]} {[]}
","Effective date","Date when the enrolment/renewal will actual start. Mapped to `Policy.EffectiveDate`.","If the low element is missing, the meaning is that the low boundary is not known.","","","","","","","","",,,,,"",,,,"Period.start",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./low"
"Contract.term.asset.usePeriod.end","Contract.term.asset.usePeriod.end","","","",1,1,"","","Y","dateTime {[]} {[]}
","End date","Date when the enrolment/renewal will actual end. Mapped to `Policy.ExpiryDate`.","The end value includes any matching date/time. i.e. 2012-02-03T10:00:00 is in a period that has an end value of 2012-02-03.","","","If the end of the period is missing, it means that the period is ongoing","","","","","",,,,,"",,,,"Period.end",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./high"
"Contract.term.asset.text","Contract.term.asset.text","","","",0,0,"","","","string {[]} {[]}
","Asset clause or question text","Clause or question text (Prose Object) concerning the asset in a linked form, such as a QuestionnaireResponse used in the formation of the contract.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.linkId","Contract.term.asset.linkId","","","",0,0,"","","","string {[]} {[]}
","Pointer to asset text","Id [identifier??] of the clause or question text about the asset in the referenced form or QuestionnaireResponse.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.linkId",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.answer","Contract.term.asset.answer","","","",0,0,"","","","","Response to assets","Response to assets.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.answer",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.securityLabelNumber","Contract.term.asset.securityLabelNumber","","","",0,0,"","","","unsignedInt {[]} {[]}
","Asset restriction numbers","Security labels that protects the asset.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.securityLabelNumber",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Contract.term.asset.valuedItem","Contract.term.asset.valuedItem","","","",1,*,"","","","BackboneElement {[]} {[]}
","Contract Valued Item List","Contract Valued Item List.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","COCT_RM440000UV09 ValuedItem classCode INVE"
"Contract.term.asset.valuedItem.id","Contract.term.asset.valuedItem.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Contract.term.asset.valuedItem.extension","Contract.term.asset.valuedItem.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Contract.term.asset.valuedItem.modifierExtension","Contract.term.asset.valuedItem.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Contract.term.asset.valuedItem.entity[x]","Contract.term.asset.valuedItem.entity[x]","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://github.com/openimis/openimis_fhir_r5_ig/StructureDefinition/openimis-insurance-plan]]}
","InsurancePlan Reference","Reference to the Insurance Plan the policy is related to. Mapped to `Policy.ProdID`.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.entity[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem code"
"Contract.term.asset.valuedItem.identifier","Contract.term.asset.valuedItem.identifier","","","",0,0,"","","","Identifier {[]} {[]}
","Contract Valued Item Number","Identifies a Contract Valued Item instance.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.identifier",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","COCT_RM440000UV09 ValuedItem id"
"Contract.term.asset.valuedItem.effectiveTime","Contract.term.asset.valuedItem.effectiveTime","","","",0,0,"","","","dateTime {[]} {[]}
","Contract Valued Item Effective Tiem","Indicates the time during which this Contract ValuedItem information is effective.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.effectiveTime",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.done[x]","COCT_RM440000UV09 ValuedItem effectiveTime"
"Contract.term.asset.valuedItem.quantity","Contract.term.asset.valuedItem.quantity","","","",0,0,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Count of Contract Valued Items","Specifies the units by which the Contract Valued Item is measured or counted, and quantifies the countable or measurable Contract Valued Item instances.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.quantity",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem unitQuantity"
"Contract.term.asset.valuedItem.unitPrice","Contract.term.asset.valuedItem.unitPrice","","","",0,0,"","","","Money {[]} {[]}
","Contract Valued Item fee, charge, or cost","A Contract Valued Item unit valuation measure.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.unitPrice",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem unitPriceAmt"
"Contract.term.asset.valuedItem.factor","Contract.term.asset.valuedItem.factor","","","",0,0,"","","","decimal {[]} {[]}
","Contract Valued Item Price Scaling Factor","A real number that represents a multiplier used in determining the overall value of the Contract Valued Item delivered. The concept of a Factor allows for a discount or surcharge multiplier to be applied to a monetary amount.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.factor",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem factorNumber"
"Contract.term.asset.valuedItem.points","Contract.term.asset.valuedItem.points","","","",0,0,"","","","decimal {[]} {[]}
","Contract Valued Item Difficulty Scaling Factor","An amount that expresses the weighting (based on difficulty, cost and/or resource intensiveness) associated with the Contract Valued Item delivered. The concept of Points allows for assignment of point values for a Contract Valued Item, such that a monetary amount can be assigned to each point.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.points",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem pointNumber"
"Contract.term.asset.valuedItem.net","Contract.term.asset.valuedItem.net","","","",1,1,"","","","Money {[]} {[]}
","Total Contract Valued Item Value","Expresses the product of the Contract Valued Item unitQuantity and the unitPriceAmt. For example, the formula: unit Quantity * unit Price (Cost per Point) * factor Number  * points = net Amount. Quantity, factor and points are assumed to be 1 if not supplied.","","","","","","","","","",,,,,"",,,,"Contract.term.asset.valuedItem.net",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","FiveWs.what[x]","COCT_RM440000UV09 ValuedItem netAmt"
